edge_id,node_name,time_slot,edge_name_description,group_name,role
113,Samantha Blake,2040-10-02 10:21:00,"Hello Sailor Shifts Team, Samantha Blake here. I've been researching alternative locations with similar aesthetics to Nemo Reef. Could you provide your secondary location preferences before my meeting with the City Council tomorrow?",4,person
113,Sailor Shifts Team,2040-10-02 10:21:00,"Hello Sailor Shifts Team, Samantha Blake here. I've been researching alternative locations with similar aesthetics to Nemo Reef. Could you provide your secondary location preferences before my meeting with the City Council tomorrow?",4,vessel
115,Davis,2040-10-02 11:01:00,"Mako, Davis here. Thanks for the site assessment. The Coral Point exposure is concerning, and those Dolphin Bay currents could damage our equipment. Let's discuss alternative locations when you return to Himark. Rodriguez will help with logistics.",4,person
115,Mako,2040-10-02 11:01:00,"Mako, Davis here. Thanks for the site assessment. The Coral Point exposure is concerning, and those Dolphin Bay currents could damage our equipment. Let's discuss alternative locations when you return to Himark. Rodriguez will help with logistics.",4,vessel
117,Mako,2040-10-02 11:04:00,Mako to Sailor Shifts Team. Vessel remains docked at Himark Harbor slip #14 as scheduled. Davis and your team departed at 0600 for city paperwork filing. Routine maintenance underway until your return. Any change to afternoon schedule?,4,vessel
117,Sailor Shifts Team,2040-10-02 11:04:00,Mako to Sailor Shifts Team. Vessel remains docked at Himark Harbor slip #14 as scheduled. Davis and your team departed at 0600 for city paperwork filing. Routine maintenance underway until your return. Any change to afternoon schedule?,4,vessel
118,Himark Harbor,2040-10-02 11:45:00,Himark Harbor to Oceanus City Council. Update: Sailors Team members have gone to City Hall for event permits. Minimal harbor activity today with Mako and Remora remaining docked. Serenity has requested premium berthing for tonight. Anything you need from us?,4,vessel
118,Oceanus City Council,2040-10-02 11:45:00,Himark Harbor to Oceanus City Council. Update: Sailors Team members have gone to City Hall for event permits. Minimal harbor activity today with Mako and Remora remaining docked. Serenity has requested premium berthing for tonight. Anything you need from us?,4,vessel
119,Oceanus City Council,2040-10-02 11:48:00,"Himark Harbor, this is Oceanus City Council. Thank you for your update. Please inform Sailors Team that their permit applications are being processed. We've approved Serenity's premium berthing request for tonight. No additional actions required at this time.",4,vessel
119,Himark Harbor,2040-10-02 11:48:00,"Himark Harbor, this is Oceanus City Council. Thank you for your update. Please inform Sailors Team that their permit applications are being processed. We've approved Serenity's premium berthing request for tonight. No additional actions required at this time.",4,vessel
120,Mrs. Money,2040-10-02 11:50:00,"Boss, it's Mrs. Money. I'm meeting The Middleman at 7PM tonight to discuss the Nemo Reef loophole. I've prepared financial projections and identified discreet funding sources. The Intern is compiling conservation reports focusing on protection boundaries.",4,pseudonym
120,Boss,2040-10-02 11:50:00,"Boss, it's Mrs. Money. I'm meeting The Middleman at 7PM tonight to discuss the Nemo Reef loophole. I've prepared financial projections and identified discreet funding sources. The Intern is compiling conservation reports focusing on protection boundaries.",4,pseudonym
121,Marlin,2040-10-02 12:07:00,"Mako, this is Marlin. Have you seen these new commercial licensing costs? Between that and mandatory equipment upgrades, I'm barely staying afloat. My family's fished these waters for generations. How are you managing?",3,vessel
121,Mako,2040-10-02 12:07:00,"Mako, this is Marlin. Have you seen these new commercial licensing costs? Between that and mandatory equipment upgrades, I'm barely staying afloat. My family's fished these waters for generations. How are you managing?",3,vessel
123,Mako,2040-10-02 12:09:00,"Marlin, Mako here. The new licensing costs are brutal. I'm managing by diversifying - tourism charters keep us afloat. Currently docked at Himark for maintenance while Davis and the Sailors team handle paperwork downtown. Maybe worth exploring similar arrangements?",3,vessel
123,Marlin,2040-10-02 12:09:00,"Marlin, Mako here. The new licensing costs are brutal. I'm managing by diversifying - tourism charters keep us afloat. Currently docked at Himark for maintenance while Davis and the Sailors team handle paperwork downtown. Maybe worth exploring similar arrangements?",3,vessel
124,Marlin,2040-10-02 12:10:00,"Remora, this is Marlin. These new commercial licensing fees are crippling us small operators. I hear Mako's doing tourist charters to stay afloat. Have you found any workarounds for the mandatory equipment upgrades? My sonar replacement alone is three months' profit.",3,vessel
124,Remora,2040-10-02 12:10:00,"Remora, this is Marlin. These new commercial licensing fees are crippling us small operators. I hear Mako's doing tourist charters to stay afloat. Have you found any workarounds for the mandatory equipment upgrades? My sonar replacement alone is three months' profit.",3,vessel
126,Miranda Jordan,2040-10-02 12:13:00,"Mr. Jensen, this is Miranda. I've been observing unusual activity at Nemo Reef. Multiple vessels circling the protected area and someone was filing permits at city hall. Should I continue surveillance or return with my findings?",4,person
126,Clepper Jensen,2040-10-02 12:13:00,"Mr. Jensen, this is Miranda. I've been observing unusual activity at Nemo Reef. Multiple vessels circling the protected area and someone was filing permits at city hall. Should I continue surveillance or return with my findings?",4,person
128,Clepper Jensen,2040-10-02 12:14:00,"Miranda, this is Clepper. Stay on surveillance at Nemo Reef. Document all vessel activities and get photos if possible. Also, find out who's filing those permits and what they're requesting specifically. This could be our next big story.",4,person
128,Miranda Jordan,2040-10-02 12:14:00,"Miranda, this is Clepper. Stay on surveillance at Nemo Reef. Document all vessel activities and get photos if possible. Also, find out who's filing those permits and what they're requesting specifically. This could be our next big story.",4,person
130,Miranda Jordan,2040-10-02 12:16:00,"Mr. Jensen, Miranda reporting in. I've identified three vessels repeatedly circling Nemo Reef - two commercial and one private yacht. The permit application was filed by someone named Rodriguez from 'Sailor Shifts Team' requesting access for 'environmental sampling.' Continuing surveillance as instructed.",4,person
130,Clepper Jensen,2040-10-02 12:16:00,"Mr. Jensen, Miranda reporting in. I've identified three vessels repeatedly circling Nemo Reef - two commercial and one private yacht. The permit application was filed by someone named Rodriguez from 'Sailor Shifts Team' requesting access for 'environmental sampling.' Continuing surveillance as instructed.",4,person
131,Clepper Jensen,2040-10-02 12:17:00,"Miranda, Clepper here. Great work identifying those vessels. I need you to dig deeper on this Rodriguez character and the 'Sailor Shifts Team.' Get photos of their activities and any documentation of their sampling methods. This environmental angle seems suspicious.",4,person
131,Miranda Jordan,2040-10-02 12:17:00,"Miranda, Clepper here. Great work identifying those vessels. I need you to dig deeper on this Rodriguez character and the 'Sailor Shifts Team.' Get photos of their activities and any documentation of their sampling methods. This environmental angle seems suspicious.",4,person
132,Clepper Jensen,2040-10-02 12:21:00,"Miranda, Clepper here. Follow the money trail on Rodriguez. Check if 'environmental sampling' permits have been filed before by this group. Get closer images of their equipment and try to identify what specific minerals they might be prospecting for. This could be major environmental exploitation.",4,person
132,Miranda Jordan,2040-10-02 12:21:00,"Miranda, Clepper here. Follow the money trail on Rodriguez. Check if 'environmental sampling' permits have been filed before by this group. Get closer images of their equipment and try to identify what specific minerals they might be prospecting for. This could be major environmental exploitation.",4,person
134,Miranda Jordan,2040-10-02 12:22:00,"Mr. Jensen, Miranda reporting. I've accessed public records on Rodriguez - he's connected to a mining consortium with previous violations in protected areas. Their equipment appears designed for core sampling, not environmental research. I've documented everything and am continuing surveillance.",4,person
134,Clepper Jensen,2040-10-02 12:22:00,"Mr. Jensen, Miranda reporting. I've accessed public records on Rodriguez - he's connected to a mining consortium with previous violations in protected areas. Their equipment appears designed for core sampling, not environmental research. I've documented everything and am continuing surveillance.",4,person
135,Clepper Jensen,2040-10-02 12:23:00,"Miranda, Clepper here. Get closer to their sampling operation - I need to know exactly what they're extracting. Also, check if Rodriguez has political connections shielding these activities. This story could expose major environmental crimes.",4,person
135,Miranda Jordan,2040-10-02 12:23:00,"Miranda, Clepper here. Get closer to their sampling operation - I need to know exactly what they're extracting. Also, check if Rodriguez has political connections shielding these activities. This story could expose major environmental crimes.",4,person
